ID,WIKI_PAGE,Cause_of_Death,Death_Summary
e8db1ded5d75bfa6479474d9b26d11ab,Paramahansa_Yogananda,Cause of death: Unknown,"Yogananda, a spiritual leader, began hinting to his disciples that it was time for him to leave the world. He attended a dinner on March 7, 1952, where he spoke about India and America, expressing hope for a united world. At the end of his speech, he read from his poem ""My India"" and then suddenly collapsed and passed away. His funeral service was held at the Self-Realization Fellowship headquarters in Los Angeles. After his death, his body showed no signs of decay for three weeks. Yogananda's remains are interred at Forest Lawn Memorial Park in Glendale, California."
471946f7e35cf9af2de2870e22b7bc82,Huang_Yong,No relevant section found,No relevant section found
df39ee66c9a544330fea18b24b28fbab,Philip_Yordan,"Unfortunately, the given information does not include the cause of Yordan's death.","Yordan passed away in La Jolla, California on March 24, 2003, at 88 years old. At the time of his death, he was survived by his fourth wife, five children, and two grandchildren."
94cde42c8ecc153410b231a17fa071a0,Alvin_York,The cause of death was a cerebral hemorrhage.,"York and his wife Gracie had ten children, seven sons and three daughters. York had health problems throughout his life, including gallbladder surgery, pneumonia, and multiple strokes. He died at the age of 76 from a cerebral hemorrhage. His funeral was attended by General Matthew Ridgway, who represented President Lyndon Johnson. York was buried at Wolf River Cemetery in Pall Mall, Tennessee, and his funeral sermon was delivered by Richard G. Humble."
93756c96cfc195bf7279e3d942575584,Dick_York,Emphysema,"Dick York was a heavy smoker and battled with emphysema for many years. Despite his health issues, he founded a charity called Acting for Life to help the homeless and others in need. He used his phone to encourage people to donate money and supplies. York passed away in 1992 due to complications from emphysema. He was buried in Plainfield Cemetery in Rockford, Michigan."
1c127e727c3d1590501019c172fbe49b,Jeff_York,No relevant section found,No relevant section found
a31e89085346ce46e1aa9f2a49119383,Jerry_York,No relevant section found,No relevant section found
079f3efc70d62e6e55b337613d0a429c,Susannah_York,Multiple myeloma,"York was diagnosed with cancer in late 2010, but decided not to undergo chemotherapy. Despite her illness, she fulfilled her commitment to appear in Ronald Harwood's Quartet. She passed away at the Royal Marsden Hospital in London on January 15, 2011, from multiple myeloma, just six days after her 72nd birthday."
00774e40b3d0cfb77b08c3ce919b14b0,Bud_Yorkin,No relevant section found,No relevant section found
1617bf07dd352fccf4e8aeb5319d77c7,Samuel_W._Yorty,No relevant section found,No relevant section found
120d0c68839c1e0439a628b7ae302bd5,Shigeru_Yoshida,No relevant section found,No relevant section found
f6cf56ce0e3a56b4fe7a1916158ed5c7,Charles_W._Yost,No relevant section found,No relevant section found
3bdf5597c4382f8a020d1a48f628c8f0,Fielding_H._Yost,gall bladder attack,"Fielding H. Yost, a former football coach at the University of Michigan, was in poor health for years before his death. He was hospitalized in May 1946 at the Battle Creek Sanitarium due to a stroke. After two weeks, he was released and returned home to Ann Arbor, Michigan. However, he passed away in August 1946 from a gall bladder attack. Yost left behind his wife, a son, two brothers, and a sister. He was buried at Ann Arbor's Forest Hill Cemetery."
e556ebae0473caa3b9ea361c70841622,Vincent_Youmans,No relevant section found,No relevant section found
b5b5714caa33ab3d62c472e7fafc43fa,Alan_Young,The cause of death is not mentioned in the given information.,"In his later years, Young resided at the Motion Picture & Television Country House and Hospital in Woodland Hills, California. He passed away on May 19, 2016, at the age of 96, and his final resting place was at sea."
efe87dda77b29f1123550fa97aac5d21,Bill_Young,No relevant section found,No relevant section found
e6c22f41ee17412307097b89651c7bc5,Brigham_Young,Peritonitis from a ruptured appendix.,"Brigham Young, the leader of the Latter Day Saint movement, died in Salt Lake City on August 29, 1877. He was suffering from cholera morbus and inflammation of the bowels. It is believed that he died from peritonitis caused by a ruptured appendix. His last words were a reference to Joseph Smith Jr., the founder of the movement. Young's funeral was attended by an estimated 12,000 to 15,000 people and he was buried at the Mormon Pioneer Memorial Monument in Salt Lake City. A bronze marker was placed at his grave site in 1938 by members of the Young Men and Young Women organizations which he had founded."
5c8ba031a756a48c71a3f0856be8a875,C._C._Young,No relevant section found,No relevant section found
f2c5005b7a319137a6921b9c6e2b3bb4,Carleton_Young,No relevant section found,No relevant section found
86ec1a70c3305fd4a9b2b3f3e3ecf0f4,Chic_Young,No relevant section found,No relevant section found
855721a78ef78fced9d6ee3c65c583a1,Coleman_Young,No relevant section found,No relevant section found
c5b5308c0455e13a52c3bf89acacdebb,Cy_Young,No relevant section found,No relevant section found
7f1abb779e495662411ec9e14f7255da,Edward_Young,No relevant section found,No relevant section found
e77e9fbd556f2beb52b391e63f55fc03,Faron_Young,No relevant section found,No relevant section found
06e78207cd5b5333694b2f19d752c3d8,Gig_Young,Murder-suicide,"On October 19, 1978, actors Gig Young and Kim Schmidt were found dead in their Manhattan apartment. Police believe that Young shot his wife and then himself. Young was found with a gun in his hand, while his wife was shot in the back of the head. No suicide note was found, and a motive for the murder-suicide remains unknown. Prior to his death, Young had been under the care of psychologist Eugene Landy. Author Stephen King wrote a story inspired by the location of the murder-suicide. Young was buried in North Carolina and left his Academy Award to his agent. His daughter later campaigned to get the award back from the agent. Young has a star on the Hollywood Walk of Fame."
da757cc01e384c365f8c2e6300a6b500,James_R._Young,No relevant section found,No relevant section found
b91a4e39c968725c6aac6a0b8631eab0,John_Young,No relevant section found,No relevant section found
df4565abc58a95e8ae36b397c900eee8,John_Young,No relevant section found,No relevant section found
f51e2c3552e0daa1306c5137525dcdcc,John_Orr_Young,No relevant section found,No relevant section found
97213bb86eb9f9f51892b3411bd26b16,John_Zachary_Young,No relevant section found,No relevant section found
525c340a04410a6c8da94f95af87ff31,Lester_Young,No relevant section found,No relevant section found
13d252b4bdd06c397b25b254cfb077ff,Loretta_Young,ovarian cancer,"Actress Young passed away from ovarian cancer on August 12, 2000, at her half-sister's home in Los Angeles. She was buried in the family plot at Holy Cross Cemetery in Culver City, California, and her ashes were placed in her mother's grave."
f6c0cc697cdce6ad6f6859099ad7cf77,Malcolm_Young,Lung cancer,"Malcolm Young, co-founder and rhythm guitarist of AC/DC, was diagnosed with lung cancer at the conclusion of the Black Ice World Tour. He underwent successful surgery to remove the cancer but also had an unspecified heart problem and required a pacemaker. In April 2014, Young became seriously ill and had to stop performing. The band initially announced that he would be taking a break due to ill health, but later confirmed that he was retiring and would not be rejoining AC/DC. Young was also diagnosed with dementia and was admitted to a nursing home for full-time care. He passed away from the disease on November 18, 2017, at the age of 64."
2df589d0164912e16511f60d2384b548,Marguerite_Young,Marguerite Young's cause of death: Unknown,"Marguerite Young's niece, Daphne Nowling, moved Young and all her belongings from her apartment in New York to her own home in Indianapolis when Young became incapacitated. Nowling recreated Young's apartment in her home and took care of her until she died on November 17, 1995."
a3e565c63a236f60a4510e676f62eb1e,Robert_Young,No relevant section found,No relevant section found
b200827e2ae5be11d7d910ea434ba4df,Roland_Young,No relevant section found,No relevant section found
4fb8dfcb4f24913920762ffdad171e45,Stark_Young,stroke,"Young, the person mentioned in the text, had a stroke in May 1959 and passed away four years later. He was laid to rest in Friendship Cemetery located in Como, Mississippi."
f770adfe70c32d8aec806bed6b75c6c3,Stephen_M._Young,No relevant section found,No relevant section found
c1f8f1ffa2d99075ccc2ca351cfa9fca,Steve_Young,No relevant section found,No relevant section found
125e0365fb37cd4a1df66e9118cbba39,Terence_Young,No relevant section found,No relevant section found
358c75751cda4dcd1eba6a4eec16473c,Thomas_Young,No relevant section found,No relevant section found
7b44091a201b53fe017385e9f99d3d86,Tony_Young,No relevant section found,No relevant section found
7fb59756529a5e0242aa1c2993b07aa8,Luther_W._Youngdahl,No relevant section found,No relevant section found
f736eb0d42dd6a87be88083fe40476fc,Cole_Younger,No relevant section found,No relevant section found
0c73a6f3580d924afb0a222dc2d4e297,George_Younger,No relevant section found,No relevant section found
9ca7bdda922d47a177b4753d00f12802,John_Winthrop_the_Younger,No relevant section found,No relevant section found
cb1560f356ace12a5bb3d1b92ab0689f,Henny_Youngman,pneumonia,"Youngman, a comedian, died from pneumonia at the age of 91 in Manhattan on February 24, 1998. He is buried in Mount Carmel Cemetery in Glendale, New York, alongside his wife Sadie."
d917e6367fb83e746b0ec326c96eab06,Marguerite_Yourcenar,No relevant section found,No relevant section found
edcd75f12ff478d8de500933b1da62c6,Hideki_Yukawa,Pneumonia and heart failure,"Hideki Yukawa retired from Kyoto University in 1970 and passed away in 1981 due to pneumonia and heart failure. In his final years, he used a wheelchair due to declining health. He was buried in Higashiyama-ku, Kyoto. There is mention of a close relative named Diana Yukawa, who is a solo violinist, but the relationship to Hideki Yukawa is not confirmed."
6a8be30cf7797fe098a7a20955334180,Chung_Ju_Yung,No relevant section found,No relevant section found
2c0220efc8d94043fe4e109452eaf668,Victor_Sen_Yung,Cause of death: natural gas poisoning,"Victor Sen Young was an actor and owner of a mail-order Chinese pottery business. He died in his home in 1980 at the age of 65 due to natural gas poisoning from a gas leak. Reports initially suggested that he might have been murdered, but the police ultimately determined the death to be accidental. Pernell Roberts, his fellow actor from Bonanza, gave the eulogy at his funeral and also covered the funeral expenses. The Chinese Alumni Association of the University of California, Berkeley awards the Victor Sen Young memorial scholarship annually in his honor. Sen Young had majored in animal husbandry at Berkeley."
98a2ddb6ebe2646a727895e97f91f32b,Friend_Richardson,No relevant section found,No relevant section found
4e07d34e0571071e091a386ec1a5aa42,Edward_J._Thye,"I'm sorry, but without information about the individual in question, I cannot determine the cause of death.","The person mentioned in the text died on August 28, 1969, in Northfield, Minnesota, at the age of 73. They were buried at Oaklawn Cemetery in Northfield."
843a846e4aff101bfce3d4e920777c27,Henry_Morton_Stanley,No relevant section found,No relevant section found
88f16faa9076ffc2bd959b08be9f3e40,William_M._Rountree,No relevant section found,No relevant section found
8957e719309c8984d8485e8ea80c1691,John_Vasconcellos,Multiple organ failure,"Vasconcellos died due to multiple organ failure at his home in Santa Clara, California, just thirteen days after his 82nd birthday."
b4e10a68d4909cf47726823175df5cf5,Harold_J._Stone,Natural causes,"The text states that Stone was married twice. His first wife, Jean, passed away in 1960. He married again in 1962 but later separated from his second wife after two years. Stone had two sons and one daughter. He died at the age of 92 from natural causes on November 18, 2005, at the Motion Picture and Television Retirement Home in Los Angeles."
18ecbd9dd701149c9f9b69198b556d42,Bobby_Thomson,No relevant section found,No relevant section found
de3c30f63020e1f807b4990af1197e9c,James_O._Robbins,No relevant section found,No relevant section found
cdc65f7ba9d9432b0220a237f37c3227,Jean-Paul_Sartre,pulmonary edema,"The text discusses various aspects of Jean-Paul Sartre's life. In 1964, he renounced literature and wrote a book called ""Les Mots"" that criticized literature as a bourgeois substitute for real commitment. He was awarded the Nobel Prize in Literature that year but declined it, becoming the first Nobel laureate to voluntarily decline the prize. Sartre remained committed to causes and was arrested for civil disobedience during the May 1968 strikes in Paris. He suffered from deteriorating physical health, hypertension, blindness, and ultimately died in 1980 from pulmonary edema. He was buried at Montparnasse Cemetery after a funeral attended by a large number of Parisians."
36d4f945ba124c92ecd55b63e171521c,Peter_W._Rodino,No relevant section found,No relevant section found
f38c5f0e7644c0f45c242fb04cab14fa,Carl_Stalling,No relevant section found,No relevant section found
bdd47ff77dadd9c32e7a8396438b16b9,Archie_Roosevelt,No relevant section found,No relevant section found
3ea98a5d7f61e0bd025ab9a9e9b2e229,May_Sarton,No relevant section found,No relevant section found
147e96e1b1326e2ddc156212adfdf324,A._J._P._Taylor,No relevant section found,No relevant section found
cdf56b507820d78096c215a58068ae72,George_Papanicolaou,No relevant section found,No relevant section found
7c2e44ae962c104edf055bc78c778d76,Walter_Bedell_Smith,Heart attack.,"Smith suffered a heart attack at his home in Washington, D.C. on 9 August 1961 and passed away in the ambulance en route to Walter Reed Army Hospital. Although he was entitled to a Special Full Honor Funeral, his widow requested a simple joint service funeral similar to the one given to Marshall in 1959. She chose a grave site for Smith in Section 7 of Arlington National Cemetery, close to Marshall's burial site. After her own death in 1963, she was buried next to him. Smith's papers are currently located in the Eisenhower Presidential Center in Abilene, Kansas."
ae42ef63044bb8b56e18b6cd16c7753c,Pete_Seeger,No relevant section found,No relevant section found
4d7b7b21cf204ec7193e89b7610d2f63,Edward_G._Robinson,bladder cancer,"Robinson died from bladder cancer at Cedars Sinai Hospital in Los Angeles on January 26, 1973. Charlton Heston delivered the eulogy at his funeral service, which took place at Temple Israel in Los Angeles. Over 1,500 of Robinson's friends attended the service, with an additional 500 people gathered outside. After the service, his body was flown to New York and entombed in a crypt at Beth-El Cemetery in Brooklyn, which is his family's mausoleum. The pallbearers at his funeral were Jack L. Warner, Hal B. Wallis, Mervyn Leroy, George Burns, Sam Jaffe, Frank Sinatra, Jack Karp, and Alan Simpson."
fba7486f60e6ce2fe2d6d68191dc7f50,John_D._Rockefeller_III,automobile accident,"Rockefeller died in a car crash in Mount Pleasant, New York on July 10, 1978 at the age of 72. He was buried at the Rockefeller Family Cemetery in Sleepy Hollow, New York."
975be3ab03c425644d7bf08bc998f5e3,E._P._Taylor,No relevant section found,No relevant section found
86148e6001737875b7ea2e794f0511a3,George_Vancouver,Unknown cause of death,"Vancouver, a renowned explorer and navigator from Britain, died at the age of 40 in obscurity on May 10, 1798. The official cause of death is unknown as the medical records were destroyed. Some believe he died from kidney failure while others think it was due to a hyperthyroid condition. Vancouver's grave is located in the churchyard of St Peter's Church in the London Borough of Richmond upon Thames. In 1841, the Hudson's Bay Company placed a memorial plaque in the church to commemorate him. The grave, made of Portland stone, was renovated in the 1960s and is now listed as Grade II due to its historical significance."
b6c7334969abfc9c44087bc146d32189,Edward_Tatum,No relevant section found,No relevant section found
64c284908c2c5c2ff1cc64eb5334a1aa,Russell_Simpson,No relevant section found,No relevant section found
8cbc9a76693c118b08c08a3ecd6e604a,George_Paget_Thomson,No relevant section found,No relevant section found
a0ed699a7218aa2b4b3ce3a16ddbc2a9,Dennis_Price,No relevant section found,No relevant section found
64eddaf453d8166f1aa863c106e9838f,John_J._Rooney,No relevant section found,No relevant section found
936e532fc89ab93417f0bb052fc18d04,Louis_Renault,No relevant section found,No relevant section found
ce9d8d73524f8fb8ee9f6e33967ec8a6,Big_Joe_Turner,heart failure,"Turner, who died at the age of 74, passed away in November 1985 due to heart failure in Inglewood, California. He had been dealing with arthritis, a stroke, and diabetes. His funeral featured musical tributes from Etta James and Barbara Morrison. Turner was laid to rest at Roosevelt Memorial Park in Gardena, California. He was posthumously honored with induction into the Rock and Roll Hall of Fame in 1987."
9a47faae4f007a10ca75acee27a3cf27,Nelly_Sachs,No relevant section found,No relevant section found
a78917fabaa2ec1d4a84d56d4a8b577b,Marie_Stopes,No relevant section found,No relevant section found
f7ddee1cfbefb264a9b154f1dcf55d74,John_P._Stapp,No relevant section found,No relevant section found
7c2f827c0a6c145e3598828f4a051081,Joseph_Medill_Patterson,No relevant section found,No relevant section found
5d749b66f2cc6d030b440f5c78dd5f8b,Susan_Peters,"The cause of death was chronic kidney infection, bronchial pneumonia, self-induced dehydration, and starvation.","After the cancellation of her show, Miss Susan, Peters entered into a relationship with Colonel Robert Clark, but they broke off their engagement, which caused her to become even more depressed. She moved to her brother's ranch in Lemon Cove, California, where her health began to decline. In 1952, she underwent a skin graft procedure and returned to her brother's home, living in seclusion. Despite plans to resume her stage career, Peters' strength and weight deteriorated. She expressed exhaustion and a desire to die to her physician in August 1952. Over the next two months, she began starving herself. Peters died on October 23, 1952, at the age of 31 due to a chronic kidney infection, complications from paralysis, and bronchial pneumonia. Her doctor noted that self-induced dehydration and starvation contributed to her death as she had lost interest in eating and drinking. Peters' funeral was held on October 27 in Glendale, California, and she was buried next to her mother. At the time of her death, her son was living with her ex-husband, and her estate was valued at $6,000."
7ae5b3648f1efdd9b3b183933ee660de,Walter_Payton,complications from primary sclerosing cholangitis,"In February 1999, Walter Payton announced that he had primary sclerosing cholangitis, a rare liver disease that may have led to his bile duct cancer. Despite his illness being too advanced for transplantation, he became an advocate for organ transplants and appeared in commercials to promote organ donation. In April of that year, he made a final public appearance at a Chicago Cubs game. He worked with author Don Yaeger to create his autobiography, ""Never Die Easy."" Payton passed away on November 1, 1999, at the age of 46. The NFL held special ceremonies to honor his career and legacy, and the Chicago Bears wore #34 patches on their jerseys in his honor. Payton's public funeral service was held at Soldier Field and included speakers such as NFL Commissioner Paul Tagliabue and former teammate Dan Hampton."
9002b82f6424f76a75d4fa2cc6d5dd82,Giambattista_Piranesi,No relevant section found,No relevant section found
be40059bf15384e9382c8c8c9e0582d5,Virgil_Thomson,natural causes,"Thomson, who lived in the Hotel Chelsea in Manhattan for nearly half a century, passed away at the age of 92 on September 30, 1989, in his suite."
f7f19019fb0aa151565b4c700e36f2cd,Robert_E._Peary,No relevant section found,No relevant section found
b24f512a5063c774cb7c3d5e08277fc0,Toots_Thielemans,Thielemans' cause of death is not stated in the given information.,"Toots Thielemans, a famous Belgian jazz musician, died at the age of 94 in Braine-l'Alleud, Belgium. In his honor, the Metropole Orkest and Quincy Jones performed at a concert at London's Royal Albert Hall, and another concert was held at the Grand-Place in Brussels. Thielemans was buried in La Hulpe near Brussels, and a personal message from U.S. President Barack Obama was read to his widow at the funeral. The message expressed condolences and mentioned the comfort that Thielemans' music can bring."
1bc18c58c09523058b7f8572eb99494b,Muggsy_Spanier,No relevant section found,No relevant section found
f341a8398ca25c7e81dd932167fa1225,Margaret_Taylor,fever,"After her husband's state funeral, Taylor left the White House and Washington a week later. She stayed with her daughter Ann in Baltimore for three months before moving in with her daughter Betty in Pascagoula, Mississippi. She lived out of the public eye for the rest of her life and never discussed her time in the White House. It is believed that she spent her final years teaching Sunday school. Taylor died on August 14, 1852, and was buried next to her husband at the Zachary Taylor National Cemetery. At the time of her death, Taylor had the shortest post-White House life of any first lady, but she would quickly be surpassed by her successor Abigail Fillmore."
f06726a66f486e0eabb6a9a287ff7dfe,Dimitri_Tiomkin,The cause of death is not mentioned in the provided text.,"Dimitri Tiomkin was a highly successful and renowned film composer. He died in 1979 after fracturing his pelvis in a fall. Tiomkin composed close to a rate of one film per month in the 1950s and was the highest-paid film composer of that time. He composed 57 film scores between 1948 and 1958, and his most famous work includes the scores for films like High Noon, for which he won two Academy Awards. He was honored in the Soviet Union and Russia and served as a jury member at the Moscow International Film Festival in 1967. Tiomkin was the first film score composer to write both the theme song and the score. His use of theme songs in many of his films had a significant impact on Hollywood in the following decades. Tiomkin's work often included ""source music"" that was believed to be influenced by Russian folk songs, and he was known for creating grand American theme music by combining the styles of European classical composers and American folk music. Some of his film scores were released on LP soundtrack albums, and he has been recognized by the US Postal Service with a stamp in their ""Hollywood Composers"" series. Tiomkin's score for High Noon was ranked No. 10 on the American Film Institute's list of the 100 greatest film scores."
ed8b1cbfe9f4f4b6c465ab1764642dd2,Chandra_Shekhar,multiple myeloma,"Chandra Shekhar, an Indian politician, died on 8 July 2007 after battling multiple myeloma for some time. He had been receiving treatment at the Apollo Hospital in New Delhi since May. He left behind two sons. Politicians from various Indian political parties paid tribute to him, and the government of India declared seven days of state mourning. Chandra Shekhar was cremated with full state honors at Jannayak Sthal, located on the banks of the river Yamuna, on 10 July. In August, his ashes were immersed in the river Siruvani."
a2828b4775c7663be21dca0794d17cd8,Ernesto_Sábato,No relevant section found,No relevant section found
e48077fc74952f82c78f94206596ab3f,Jay_Sarno,heart attack,"Sarno, a casino designer and developer, passed away from a heart attack at Caesars Palace on July 21, 1984, at the age of 62. He was later inducted into the Gaming Hall of Fame in 1989 and received the first-ever Sarno Award for Casino Design from the Global Gaming Expo in 2003, both awarded posthumously."
d664784ec9bd45726fe21c6a566c3e63,Sir_Robert_Sibbald,No relevant section found,No relevant section found
065265d50d4d984a654e88a11bdb0c26,William_Schuman,No relevant section found,No relevant section found
dd4a6fcb08f19c55fc056593ebe0ffab,Richard_Strauss,Cause of death: kidney failure,"This text discusses the late creative upsurge in the life of composer Richard Strauss, starting in 1942 and continuing until his death. The events of World War II brought focus and inspiration to Strauss, who had been feeling old and jaded. Despite financial difficulties and frozen bank accounts, Strauss and his wife relocated to Switzerland in 1945. In 1947, Strauss embarked on an international tour, which was a success and provided much-needed money. From 1948 until his death, Strauss composed his Four Last Songs, which deal with the subject of dying. He died in 1949 from kidney failure at the age of 85. Strauss's late works were heavily influenced by Mozart, and while he acknowledged his position as a second-rate composer, many consider him a great musical figure of the 20th century."
228a3e1deca1c5b847b9bf8890de26a3,Victor_Varconi,heart attack,"The person in the text passed away due to a heart attack in Santa Barbara, California on June 6, 1976, at the age of 85. He was survived by his second wife, Lilliane. His final resting place is Calvary Cemetery in East Los Angeles, California."
6cbd0d366a75118ffaced12b3fa590e4,Alida_Valli,The cause of Valli's death is not mentioned in the given information.,"Valli, an actress, died at her home on April 22, 2006. The mayor of Rome announced her death. Despite not being successful in Hollywood initially, she was seen as one of the best actresses in the world based on her later films. A French critic compared her to Marlene Dietrich and Greta Garbo."
55bb46a5ecaf34259910b2e1f863a2e5,Thomas_Parnell,No relevant section found,No relevant section found
2d19524df48517526a26a7ff607df55c,Bernhard_von_Bulow,No relevant section found,No relevant section found
a6a2359d6ee93f2cdd6622797a556a44,Ernst_Toller,Suicide by hanging,"The text discusses the life and death of Ernst Toller, a playwright in the 1930s. Two of his early plays, The Machine Wreckers and No More Peace, were produced in New York in the 1930s but received poor reception due to their outdated style. Toller suffered from depression, was separated from his wife, and faced financial struggles. He ultimately committed suicide by hanging himself in his hotel room, leaving behind photos of Spanish children who were killed by fascist bombs. W.H. Auden later wrote a poem titled ""In Memory of Ernst Toller"" in 1940."
213b3942d852808b785d1579dff61dde,Gilbert_Sheldon,No relevant section found,No relevant section found
0ed4301c1d3200df26838ff99fff739a,Beverly_Tyler,pulmonary embolism,"Tyler, known as Beverly Jordan in her later years, passed away on November 23, 2005, in Reno, Nevada. The cause of her death was a pulmonary embolism. She was buried at Our Mother of Sorrows Cemetery in Reno, Nevada."
f21a77f9b20e3e4a7aeb1c165a35a37b,C._Delores_Tucker,Natural causes,"In 1951, Tucker got married to William Tucker, a real estate agent from Philadelphia. Tucker had previously worked in real estate and insurance sales. She did not have any children. On October 12, 2005, Tucker passed away at the age of 78 at Suburban Woods Health Center in Norristown, Pennsylvania. She was laid to rest at West Laurel Hill Cemetery in Bala Cynwyd, PA."
65c66c7cbfce22e94d6fdc76716af134,Frank_Puglia,No relevant section found,No relevant section found
2a3f26cdb3efb83712856416820b5893,Alex_Rocco,No relevant section found,No relevant section found
150a0d42e57167cb5d1addec18f485c2,Maria_Schell,The cause of Maria Schell's death was pneumonia.,"Maria Schell's last years were difficult due to her poor health. She made a suicide attempt in 1991 and was plagued by multiple strokes. Her final public appearance was at the premiere of her brother's documentary in 2002, for which they both received the Bambi Award. Schell withdrew from public life and resided in the isolated village of Preitenegg until her death from pneumonia in 2005 at the age of 79. Her brother expressed admiration for her stoicism and noted that her death was a loss for him because she was irreplaceable."
019fdf525e46d83ef7d3fb0a94838160,Saint-John_Perse,No relevant section found,No relevant section found
dfc17b2f1e782291907665bb2c084303,Pope_Pius_V,Bladder stones,"Pius V, who died on May 1, 1572, suffered from bladder stones but refused surgery. He fasted and served extensively in his last years, which weakened him. After his death, three stones were found in his bladder. He was originally buried in the chapel of S. Andrea in the Vatican, but later his remains were transferred to the chapel of SS. Sacramento in the Liberian basilica. The process of his canonization began in 1696 and he was beatified in 1672 and canonized in 1712. His feast day was originally celebrated on May 5, but was moved to April 30 in 1969. Cardinal John Henry Newman described him as stern and severe, but necessary for the turbulent times he lived in. The front of his tomb has a gilded bronze lid with his likeness, which is often left open for veneration."
277365a2de132877a6051705d5698806,Henry_Pelham,unknown,"Pelham's last actions during his tenure included passing the Jew Bill of 1753, which enabled Jews to obtain citizenship through application to Parliament, and the Marriage Act of 1753, which established the minimum age for marriage consent. After his death, his brother, who had previously been mentioned as the Duke of Newcastle upon Tyne, assumed control of the government."
eb740a2a0d1aef573a6cbb3cdeeeeae5,Charles_Sturt,Unknown,"In 1835, Sturt returned to Australia to farm on his own land granted to him by the New South Wales government. In 1838, he led an expedition to prove that the Hume and the Murray were the same river, and settled a dispute about the suitability of Adelaide as the colony's capital. Sturt settled in South Australia in 1839 and served as the Surveyor General and a member of the South Australian Legislative Council. He also accompanied George Gawler, Julia Gawler, Henry Bryan, and Henry Inman on a Murray River expedition. Sturt proposed another major expedition into the interior of Australia to restore his reputation, but during the journey, Henry Bryan went missing and was likely killed. In 1841, Sturt chaired an official inquiry into the Rufus River massacre, concluding that the conduct of Mr. Moorhouse and his party was justifiable."
0489843aef161b0164284d14185bba81,Edward_Sapir,No relevant section found,No relevant section found
f12508e1808143d9a1b9e1e53b071b35,Geraldine_Page,Cause of death: heart attack,"On June 13, 1987, actress Geraldine Page failed to show up for both the afternoon and evening performances of the play Blithe Spirit. It was later announced that she had been found dead in her townhouse, and it was determined that she died of a heart attack. A memorial service was held at the Neil Simon Theatre on June 18, which was attended by many colleagues, friends, and fans. During the service, Page's achievements were highlighted, and her husband, Rip Torn, spoke about their eternal love. Page was later cremated."
23cb70fd27062d153750f5760c2966a4,Casimir_Pulaski,The cause of death is being mortally wounded by grapeshot.,"Casimir Pulaski, a Polish military officer and American Revolutionary War hero, was mortally wounded by grapeshot while rallying French forces during a cavalry charge. He was taken aboard a ship where he died two days later. Despite uncertainties and controversies surrounding his place and date of birth, as well as his burial, several contemporary accounts suggest that he had a symbolic burial in Charleston and was later taken to the Greenwich Plantation in Thunderbolt, near Savannah, where he was buried. In 1825, Lafayette laid the cornerstone for the Casimir Pulaski Monument in Savannah."
e0b1f4b21e91c4d8243aee8ba2329862,Pierre_de_Ronsard,No relevant section found,No relevant section found
db0d7c41fd7a2e2fd6202b6b5957813e,Arnold_Palmer,The cause of death: awaiting heart surgery.,"Arnold Palmer died on September 25, 2016 at the age of 87 while awaiting heart surgery at the University of Pittsburgh Medical Center in Pittsburgh, Pennsylvania. He had been admitted three days earlier for testing on his heart. Following his funeral, Palmer was cremated and his ashes were scattered at Latrobe Country Club in his hometown. His estate was valued at $875 million and was divided between his two daughters, his second wife (who received $10 million), eight employees (who received $25,000 each), and his charity, Arnie's Army, which received $10 million."
e2d6ddaada7e17571941ed1f10454d07,James_Plimpton,No relevant section found,No relevant section found
b9df908f09218a4420f11e94104b0501,Aaron_Spelling,The cause of death was complications of a stroke.,"The text provides a summary of various honors and events in the life of television producer Aaron Spelling. He received a star on the Hollywood Walk of Fame in 1978 and was inducted into the Television Hall of Fame in 1996. Spelling was also honored with the NAACP Humanitarian Award for his donation towards a heart transplant operation in 1983. He was diagnosed with oral cancer in 2001 and passed away in 2006 due to complications from a stroke. Spelling suffered from Alzheimer's disease as well. He was laid to rest in a mausoleum in Culver City's Hillside Memorial Park Cemetery. Spelling was posthumously honored at the 58th Annual Primetime Emmy Awards and the final episode of the TV series 7th Heaven was dedicated to him. The series was noted as Spelling's longest-running and the longest-running ""family drama"" in US television history."
d69977862e9170e6ea0994aa4f2d27cb,Denny_Shute,No relevant section found,No relevant section found
b17cd04aa461edda20d19037fe129064,Moishe_Rosen,prostate cancer,"The article from Charisma Magazine in March 2010 revealed that Rosen had been dealing with significant health problems, including bone cancer. Unfortunately, he passed away on May 19, 2010, in San Francisco, California, due to prostate cancer."
2b828375ba13a88e77a25f5717a0d12f,Fred_Travalena,Lymphoma,"Travalena, a comedian, was diagnosed with non-Hodgkin lymphoma and prostate cancer in 2002 and 2003 respectively. After five years of remission, the lymphoma returned in 2008. Travalena passed away on June 28, 2009, at his residence in Encino, California. Throughout his life, he and his wife viewed his cancer battles as a test of their Christian faith and an opportunity to support others facing similar conditions."
637548d41afefa0e8cde138e4f3d5ead,Larry_Parks,No relevant section found,No relevant section found
36c90bcd53999857d7bdf699c8997247,Egon_Schiele,The cause of death for both Edith and Egon Schiele was the Spanish flu pandemic.,"This text discusses the life and career of Austrian artist Egon Schiele. It mentions his relationships with two women, Edith and Wally, and his decision to marry Edith despite his continued attachment to Wally. After getting married in 1915, Schiele was drafted into the army during World War I. His time in the military limited his artistic output, but he continued to exhibit his work and received commissions. Schiele's wife died from the Spanish flu in 1918, and he himself passed away just three days later."
