ID,NAME,WIKI_PAGE,Status_Code
3c591e6ea9d6e82c85d91c7cb8876fd3,Pat Tillman,Pat_Tillman,200.0
eb9ad1ea83f51c95b056531a3337ec94,"E. John Rosenwald, Jr.","E._John_Rosenwald,_Jr.",404.0
43af3a69c9013d1bc1ccb3d0ca0fc3bb,James S. Riepe,James_S._Riepe,404.0
667e9d4dc81415d6fcf000c4bb6ce636,Katy Perry,Katy_Perry,200.0
6861502947a4954b9a059ed3bccedf44,Françoise Sagan,Françoise_Sagan,200.0
7b5886a5ab9d8ebef40d84234c24e577,Ron Suskind,Ron_Suskind,200.0
67d672161e7aa9ad380de506928d715f,Julian Schnabel,Julian_Schnabel,200.0
88ec5d2db479a0af461bf662fd2b1ffe,Chris Petersen,Chris_Petersen,200.0
016825c86ab40291c448201827abe733,Tera Patrick,Tera_Patrick,200.0
fa9ce72099eb1a83a32d20946ee1088a,Alice Rivlin,Alice_Rivlin,200.0
4380361696f37e58e8a160652e1bf772,Willie Parker,Willie_Parker,200.0
63fb8ff7be7d0275dbb7f06931f5bb03,George H. Poste,George_Poste,200.0
0f7c55546d9026cde06b13ac25d71a19,Sherwood Schwartz,Sherwood_Schwartz,200.0
b9d542eebd8232a84f4c7587886474d6,Ethan Suplee,Ethan_Suplee,200.0
5a23ea23b56a105312ae98e55eec8335,Eugene Talmadge,Eugene_Talmadge,200.0
ac6889657d87e2738fac888cf283d47b,Charles L. Schultze,Charles_L._Schultze,200.0
d7975e15864ce0ec36d9c0d390a13583,Henrik Tikkanen,Henrik_Tikkanen,200.0
d60a23afabe02e8bc60bda8c48e2c019,Christopher Scarver,Christopher_Scarver,200.0
d1c2943d44706bbc56d8ae618118f987,Philip II,Philip_II,200.0
d2bf98f15d8d0db84189e3c36721bac3,John D. Petersen,John_D._Petersen,200.0
e4f3d0d0198afcb1144b0c2df964d790,Victor Schertzinger,Victor_Schertzinger,200.0
0682768c74094b8d55b6d1c2eb1c389e,Peter Van Loan,Peter_Van_Loan,200.0
cd0e21fe08acee72fdde4f4201c2761f,David J. Robino,David_J._Robino,404.0
ab7ad9b4f523179350f29f18138ab712,John Sullivan,John_Sullivan,200.0
f00e46d45d56b1eba909a47b27c3ed93,Ruth Underwood,Ruth_Underwood,200.0
7cc7905ff03a833f9a7d46634403101b,Sun Ra,Sun_Ra,200.0
a48e1f651c28e2ac6cf7d7bd66140f73,Mark Volman,Mark_Volman,200.0
19f5a334ed1dd058fbd8585d1413189e,Alexey Pajitnov,Alexey_Pajitnov,200.0
3a64cd5639ebd10fdca55ba75eb46788,Don Pardo,Don_Pardo,200.0
f45fda83f973ecbef727e5dd987441e8,Anne M. Tatlock,Anne_M._Tatlock,404.0
c82eedab41e62c93127d0b33b73d28c0,Elizabeth Vargas,Elizabeth_Vargas,200.0
e509a1e291887f7ea5acd0eb066b2438,Betty Sutton,Betty_Sutton,200.0
4f9d6ee045d75634d3c77aff7c5df906,"Robert L. Parkinson, Jr.","Robert_L._Parkinson,_Jr.",404.0
849481b1af5b8dddeb787189a97a1098,Andrea Seastrand,Andrea_Seastrand,200.0
c53f35d20fa91d2b140ea666c23c29d2,Tomas Tranströmer,Tomas_Tranströmer,200.0
488c6bf1a66a0bf4977bc56c11768168,Robert Scheer,Robert_Scheer,200.0
8c8cc7d844c46e1b8ea81dd32110c97b,Chaim Potok,Chaim_Potok,200.0
bd13ae850d117e52ff07d20a490be511,Muammar Qaddafi,Muammar_Qaddafi,200.0
61e6ace68d055a5eaa2791bd124706ca,Denver Pyle,Denver_Pyle,200.0
2e007257b4a446823a018f141495caaa,Malachi Throne,Malachi_Throne,200.0
7afa583379e1917261fa0f264b4c0516,River Phoenix,River_Phoenix,200.0
d0fa4089af6cd6e7b98ad52c29a02795,Ernest Raymond,Ernest_Raymond,200.0
60ca2e7fec16c528939e7d0f3584aaf5,David Sobel,David_Sobel,200.0
6854d3c00bcff2aaf207b347cbf3ebd2,Michelle Rodriguez,Michelle_Rodriguez,200.0
6adb2c7d69f41b7879cdfa1f787f8bae,Joan Pringle,Joan_Pringle,200.0
642082c06c263e9a0868097d15bbdf4a,Ruth Pointer,Ruth_Pointer,200.0
956f7b8bd617af953a70a68252f21b25,Ivana Trump,Ivana_Trump,200.0
02c27b4224263ede8ba74d72237cadb4,Catherine Mary Stewart,Catherine_Mary_Stewart,200.0
01b1c50cbd24050b32c1745d90969f8b,Juno Temple,Juno_Temple,200.0
6a9c00a9efd8388632025715aea5cd5a,Jack Tatum,Jack_Tatum,200.0
717f94d9c48f3800f769d10af8636ded,Bernard L. Schwartz,Bernard_L._Schwartz,200.0
a97e422b5e3f3af7099f3ee73f90b551,Lisa Rinna,Lisa_Rinna,200.0
722f6fc4c9a7e79049949f715e83aa65,Ingrid Pitt,Ingrid_Pitt,200.0
998e09fe1b13d609feea719e3aea05c3,Teddy Riley,Teddy_Riley,200.0
e49a48a9fe548491509576aace121fdb,"Jonathan Trumbull, Jr.","Jonathan_Trumbull,_Jr.",200.0
54303a6ff3cf679852d352617dc6f145,Steven Stapleton,Steven_Stapleton,200.0
d7e7bc832927b9b60b8efa67029963ab,Thalia,Thalia,200.0
bed3db96790017b920f440cfe09a0071,Jessica Seinfeld,Jessica_Seinfeld,200.0
585cb17b332dcb1699c9b2b7bde77ac7,Sir Charles G. D. Roberts,Sir_Charles_G._D._Roberts,200.0
a2f7506aee5b08015c43ae7c4f989936,Leo Robin,Leo_Robin,200.0
79935c07ce819c376260119e656a44b6,Lincoln Steffens,Lincoln_Steffens,200.0
281817288b7115190ed70014ad7c7629,Pat Smear,Pat_Smear,200.0
38b2115ffc61755be51461fb207fa9e0,Howard Segermark,Howard_Segermark,404.0
3133826ed096e75ba08bb51c84ba8eba,Edwin O. Reischauer,Edwin_O._Reischauer,200.0
d0fd76463c4c5ca47dee860c548ebe80,Laura Ramsey,Laura_Ramsey,200.0
acb92a112ed3f42136b5f5af2d44fb2d,Isabel Sanford,Isabel_Sanford,200.0
f071b770dbf82aced6e9c6b2b078c626,Branch Rickey,Branch_Rickey,200.0
2c5aed6c2e2b12d1aade8ddd942c09cb,Jurnee Smollett,Jurnee_Smollett,200.0
235ed53894be4baa058db3c05c63f268,Kenneth A. Pontarelli,Kenneth_A._Pontarelli,404.0
a86984e12e7acd7f2883d6faeb60a502,Gabriel Schmergel,Gabriel_Schmergel,404.0
44568cf8562bb43d5b6f5e8826a03be6,Rihanna,Rihanna,200.0
4021eb3abdf7c3b14b9959377978a6c2,Kelly Packard,Kelly_Packard,200.0
60992abf89584485f4a829f5965adcf1,Charles O. Prince,Charles_O._Prince,200.0
7cdff4272e3145c4ec23e1e998b67039,Robert Tilton,Robert_Tilton,200.0
3cf40be0ff95e330ae73d86da6ddbfae,Louis B. Susman,Louis_B._Susman,200.0
ac5553d2ebbf6af67fc75e83ea218478,David Taylor,David_Taylor,200.0
b069cc5cbb5781f92e6eb032e3602956,Andre Soltner,Andre_Soltner,200.0
5a5ab037ccb6e872784dab6b79332cd5,Larry Speakes,Larry_Speakes,200.0
878ea56e396f26c37ac7d2541ce23808,Carlos Tévez,Carlos_Tévez,200.0
7e34bfc76bd6132fed4f5f9309f72959,Nicholas Stone,Nicholas_Stone,200.0
8a5cb5888824464c617596392606d248,William C. Rudin,William_C._Rudin,404.0
b9cb5728c50d928b937e729a01179e86,D. Michael Steuert,D._Michael_Steuert,404.0
bb72ad562da2c4c7ac79275bea8c54f7,Sayyid Qutb,Sayyid_Qutb,200.0
2854b795493512bdae1fdc74f0f66ae3,Marvin R. Schuster,Marvin_R._Schuster,404.0
12be29325f90e40920e9da27d279d5e4,"H. Mason Sizemore, Jr.","H._Mason_Sizemore,_Jr.",404.0
ed18dab7562f2a8b1d8c1c23aeead849,Jaap van Zweden,Jaap_van_Zweden,200.0
56b8565317aa42bfb261571e74f41276,Jim Rome,Jim_Rome,200.0
2b368d3646b1efb019daf57bc2cf643f,Roxanne Shante,Roxanne_Shante,200.0
a2a64d2c9a9d7e467fc59804d6b9c01e,Paula Jai Parker,Paula_Jai_Parker,200.0
782d83b4184072a85c64664e972b2685,Ike Skelton,Ike_Skelton,200.0
3a40c29d23acbde4f211df4c68e3e2e3,Too Short,Too_Short,200.0
7d2dbe2ee77f57d4ddad5dc197ac1b8c,Nicholas J. St. George,Nicholas_J._St._George,404.0
dfeaab33d01e420567523c29fbcb9288,Daniel Sunjata,Daniel_Sunjata,200.0
580d27f2b2a47056fe195378494d84aa,Patricia P. Upton,Patricia_P._Upton,404.0
c130fb2a41b60eecf5803640a9f72a6d,Bob Reade,Bob_Reade,200.0
b2d0abafec50df7cbb2d3b7c387789cc,Hiroyuki Sakai,Hiroyuki_Sakai,200.0
801d6de654f2ffdd735c9090c58ecdb2,David Storey,David_Storey,200.0
be3cfc091802074ae715e921defd0246,Wolfgang Preiss,Wolfgang_Preiss,200.0
04f44912ecd6fe5bf5a150806d886d71,Luke Vibert,Luke_Vibert,200.0
1321d673b6170d9871a5f959d26e836c,John Romero,John_Romero,200.0
69768e617f6bde4ca7f907543405fc4b,Stephen D. Quinn,Stephen_D._Quinn,404.0
1e94e163e5f0f3e7c5a8b71f8d234650,Hugh H. Roberts,Hugh_H._Roberts,404.0
d99fc7c562d45555883ef2ff76d8aa8a,Ray Sharkey,Ray_Sharkey,200.0
209bf314748be9f2c4f5f111a0eb2e9f,William L. Petersen,William_L._Petersen,200.0
2b7315f177ef714c4f9969c437d38fc8,Jean Shepard,Jean_Shepard,200.0
17f5dcbdd46a1ed21cd7e25c25455802,Bonaventure des Périers,Bonaventure_des_Périers,200.0
08db56fe16110b586b8a92153051949e,Skip Prosser,Skip_Prosser,200.0
878104b58e9a7a6bc7f691ebf1b696f9,Subroto,Subroto,200.0
2bf083e3c5f5193b49a5bc0eff59a78a,Paul Tagliabue,Paul_Tagliabue,200.0
512628d5c1df38b9286c7375bc2e62c1,James D. Theberge,James_D._Theberge,200.0
a30b19a2b2c6516ce81c5e93f6a69b1c,Fred Perry,Fred_Perry,200.0
7dd40928b4bbdb4eeebac694676a6019,Clarke Peters,Clarke_Peters,200.0
cd34647537d0e735d987b13870db8f7f,Lark Voorhies,Lark_Voorhies,200.0
94e4535be114d5f6434ebd5e5271e08b,Allegra Versace,Allegra_Versace,200.0
51b43ab865d7cb65e60a2c17cd870a38,Oscar Robertson,Oscar_Robertson,200.0
dc63788b7a4541c9162422870b3836a5,Jade Puget,Jade_Puget,200.0
e17e6563083443c77b0b88931e1c1d1d,Moshe Sharett,Moshe_Sharett,200.0
afc01ef95c618ed79ff431597b2551c1,Benjamin Salisbury,Benjamin_Salisbury,200.0
f925694f4cc6ef85797346a9d1a804ac,Lynne Ramsay,Lynne_Ramsay,200.0
1ad406fb92f7613733448a42d884d532,Debbie Schlussel,Debbie_Schlussel,200.0
567360ec33b4842d5c7c81308bcfb8fc,Mark G. Parker,Mark_G._Parker,200.0
5759cee17a15e96c525bcb42fafc44c8,Marlon Roudette,Marlon_Roudette,200.0
c6616a1a214c5f3a4fd877300c52bc3b,Martha Raye,Martha_Raye,200.0
ab735a27fe9c6a448578c015f5241bbe,Seka,Seka,200.0
80e8b698968cbe66f67a06f8745862eb,Heinrich Schenker,Heinrich_Schenker,200.0
e0fcc7d503fe46a72af113f21ee58792,Panna Rittikrai,Panna_Rittikrai,200.0
9338aba23a6231e05db01a7700599556,Tre Cool,Tre_Cool,200.0
393af09261ca2d4a1051df634a123250,DeForest Soaries,DeForest_Soaries,200.0
fa9013c09be3747ded5a2b1a818424e5,Robert G. Sproul,Robert_G._Sproul,200.0
718f2a7668c64c9882bc470ca21443dc,Richard F. Smith,Richard_F._Smith,200.0
bfd6c4d1f78d42fbe321c6a45fa803ef,Jon Polito,Jon_Polito,200.0
1368b293cff77fa7d7203b711344ec8e,Bill Sali,Bill_Sali,200.0
a358100db554eacfb1fd4cd862c0bf0a,Sidney A. Ribeau,Sidney_A._Ribeau,200.0
94397f50b37ab6cbab89a98451dc306b,Henry R. Slack,Henry_R._Slack,404.0
8617c2436929009ced0cea1daabfc7e1,Andrew Robinson,Andrew_Robinson,200.0
48eb416917140ab9b075a94e5d30a833,Strabo,Strabo,200.0
3d6d16dbf9876b4145585db2070ca6c1,"John F. Smith, Jr.","John_F._Smith,_Jr.",200.0
443688b732078be7658b5b899bbe0294,Addison Richards,Addison_Richards,200.0
e0b7358a0b277c403af4492965370980,Donald K. Schwanz,Donald_K._Schwanz,404.0
7a83d5180d58781de2511dca016279e5,Ksenia Solo,Ksenia_Solo,200.0
840b944eae94381c08c3fe4fb168d205,Ted Tetzlaff,Ted_Tetzlaff,200.0
979e766a6358ec24477babbc4dc28c8f,Ladislas V,Ladislas_V,200.0
c6e155b3c7244a788686b460559c7855,James O. Richardson,James_O._Richardson,200.0
1047b6e6840b8b1671011f58e7032293,Eugène Sue,Eugène_Sue,200.0
d20c378625aaa17c9bf49b098b38915a,Boris Spassky,Boris_Spassky,200.0
9dc0242c3b69cc18c643a3025c57a6e2,Robert Picardo,Robert_Picardo,200.0
508d442fad38fae16abac7a20f47ec4f,Lisa Raye,Lisa_Raye,200.0
735a8dd8820ea4f05951651b021da5ff,Santiago Ramón y Cajal,Santiago_Ramón_y_Cajal,200.0
543a40e0b652b78fef3d43b3d0363649,Thomas F. Stephenson,Thomas_F._Stephenson,200.0
5345ec0d09a42674fc9bbc0cc59f6ef9,Wayne A. Reaud,Wayne_A._Reaud,404.0
dbd869904466ad9d6f71de6782953523,Nicola Pisano,Nicola_Pisano,200.0
112923630e7a6f3f9c34cfa120459f37,Natalie Portman,Natalie_Portman,200.0
1906cf6e614b90d69c67624416eed391,Donald Pleasence,Donald_Pleasence,200.0
78b72c73eb7d9ae44a26354751bd0356,Peter the Great,Peter_the_Great,200.0
e354ea6e6854c62f2ba08b4f82bd6b7b,Ted Poe,Ted_Poe,200.0
4b80621a4049deab798e15a38561263f,Anne Sullivan,Anne_Sullivan,200.0
e76c487916868b06bf8376eb273c9f8a,Earl Paulk,Earl_Paulk,200.0
fd3079d1369ffe712964462c8225ac5b,Leopold Stokowski,Leopold_Stokowski,200.0
722f4939e204017328a5ac741307ffd8,Jacob Vargas,Jacob_Vargas,200.0
63a44ab19f680525e2cbb89bdc719c6f,Bruce Ritter,Bruce_Ritter,200.0
2a1da078bfc7619833534aa98c0c95a4,Chutta Ratnathicam,Chutta_Ratnathicam,404.0
f7cea1eadf5deca849a1451688f9c417,Albert Sharpe,Albert_Sharpe,200.0
34372dfa2b5851294c371849dc08bed5,Robert B. Sherman,Robert_B._Sherman,200.0
76e0285235cfd48fc6d3fb91fa992737,Thomas Tomkins,Thomas_Tomkins,200.0
06fb5ee528f56c894654ce41a6060e1f,Barry Salzberg,Barry_Salzberg,200.0
c9a9fbed511f6106378d88d6090d0640,David Hyde Pierce,David_Hyde_Pierce,200.0
d4598b31746b6164abc8e853337d8859,Rick Perry,Rick_Perry,200.0
a2b01641d3297513cb06c81dc75d43ad,Amos Rusie,Amos_Rusie,200.0
9d1db95f0268d0b2e0da47ac661ff9f4,Tsar Vasily III,Tsar_Vasily_III,404.0
dcc8121497685e82efd7cc2c23cdc6cd,Ozzie Smith,Ozzie_Smith,200.0
33eef2d2e10942d4646961381c01eddc,James W. Riddleberger,James_W._Riddleberger,200.0
459bc7980cb6cc4df5cc5467d8f50856,Carrie Preston,Carrie_Preston,200.0
5f5fefb4f136d89c63874047f663ea5c,Frederick Jackson Turner,Frederick_Jackson_Turner,200.0
7486b87028e4d2f00e32852b7712303a,Irving Stone,Irving_Stone,200.0
5faa667350f16bc97441786bf5b76b2c,Peter J. Robertson,Peter_J._Robertson,404.0
dace1be9597db70404f2549a56a2053e,Fulton J. Sheen,Fulton_J._Sheen,200.0
5c5b2bee9c4f6d5fef5b1dd13edf254b,Zutty Singleton,Zutty_Singleton,200.0
c138b3c4c915e9c654991b482a53992f,Alex Paterson,Alex_Paterson,200.0
fbfd7140ec5531661de52cbd6a70e54f,Chris Squire,Chris_Squire,200.0
c21cdba22bea7c6d8b6ce979dfee3829,Debbie Stabenow,Debbie_Stabenow,200.0
37e235ee49471ca01aaed17b124260c4,Will Self,Will_Self,200.0
a85a9ef45a965c5e17ab4484d16ef77d,Jim Valvano,Jim_Valvano,200.0
098083e0eea538a82a6f916ec71efccb,Giuseppe Tartini,Giuseppe_Tartini,200.0
303f63505c6894e1d3b27b1ed76ebc4b,John Vlissides,John_Vlissides,200.0
37950ec3a69ef96956efc78ea70f3951,Lisa Schiffren,Lisa_Schiffren,404.0
19e5859033d74b2c6e27f59bf45c4447,Auguste Renoir,Auguste_Renoir,200.0
77dd35f6787cd19bf839653318fb44f5,Robert L. Rewey,Robert_L._Rewey,404.0
b1ccc33e0b216437c9960ba65e0a7373,P. B. S. Pinchback,P._B._S._Pinchback,200.0
386be9d0c6b153eeb2c2068119fc6fec,Paul Raven,Paul_Raven,200.0
f2027709582e4325de4be98cf7297e03,Ilsa Strix,Ilsa_Strix,404.0
305a56710e9f4c44d62130717a114906,Baruch de Spinoza,Baruch_de_Spinoza,200.0
ec561a672d4321fc61f7ccaa02eca823,Arthur L. Smith,Arthur_L._Smith,404.0
0b772fdd77c02094b529f614abeae455,Philip D. Sprouse,Philip_D._Sprouse,200.0
879c9980989797cbc69bbebfa1ad054b,Jason Sudeikis,Jason_Sudeikis,200.0
3313faf16bbd09e52dee36a58221c77e,Johnny Rodgers,Johnny_Rodgers,200.0
88393fdc2d9b98811291d1967c584e2f,Ellen Pompeo,Ellen_Pompeo,200.0
b4b916c959036f85937a1a82d434a070,Tahmoh Penikett,Tahmoh_Penikett,200.0
0446b63b515963658d160d7e232ab6c5,Woody Strode,Woody_Strode,200.0
d21a21d6e8e22a1d113670ab6bd332b9,L. Mendel Rivers,L._Mendel_Rivers,200.0
3d377e5c4d1eba611fac9be726b92b0f,Clifford W. Taylor,Clifford_W._Taylor,200.0
4f738dd3374c26f392462560b416dad7,Don Sherwood,Don_Sherwood,200.0
cce10a5e327247faab21b2a5712ce64d,Patrick Stewart,Patrick_Stewart,200.0
3293ac8bc11d2a061c16a2343d4d6186,Robert V. Schnabel,Robert_V._Schnabel,200.0
00be2991bff021dd2339bd952b89b16e,Chauncey Starr,Chauncey_Starr,200.0
456d5b1ec6cc78d9a3e2ffaee6df542a,John Playfair,John_Playfair,200.0
bb537c8a89a3a657f2087e036e7b8353,John Taylor,John_Taylor,200.0
36ba3e524f6a5842d4a14fd82b9fc983,Jonathan Segel,Jonathan_Segel,200.0
7f7a8101ec9c14ef63ba6b5ea3d4b378,Peter G. Ten Eyck II,Peter_G._Ten_Eyck_II,404.0
dcd16c5ea8e0be96fa8008b96068506c,Andy Samberg,Andy_Samberg,200.0
17e3f85adf6a3a271337507db5928ab6,Talcott W. Seelye,Talcott_W._Seelye,200.0
66aa0788a9f858f7d1cdd9737b5114c0,Mark D. Siljander,Mark_D._Siljander,200.0
5825e36f429c8521af3a8b40a148efad,Lawrence Cardinal Shehan,Lawrence_Cardinal_Shehan,200.0
dafff618751a7fc301f74bfa4d6af47c,Alan Rafkin,Alan_Rafkin,200.0
75cadd923dc6be0ec3bac4e5eeae770f,Mark C. Rohr,Mark_C._Rohr,404.0
217a6894768a0a533aa5fe0b362ac898,Steven P. Stanbrook,Steven_P._Stanbrook,404.0
0f6b70934a2d3bfb0d070536859d881d,Francesco Quinn,Francesco_Quinn,200.0
07ac209beebfae514a3c62b1c2f62af2,Irving Picard,Irving_Picard,200.0
83a24e2cd7194a7d792dbef0b3ea4fbb,Bartolomeo Vanzetti,Bartolomeo_Vanzetti,200.0
ede2bc2e6ba451ad14e54992ca65c3df,Max Steiner,Max_Steiner,200.0
51042dd264888e801e497ab3ad7d19dc,Alex Van Halen,Alex_Van_Halen,200.0
2fc50da76160edc7968b738fb9d8570b,Busta Rhymes,Busta_Rhymes,200.0
448030d71444db470d7f39ca8eb650e6,Richard Ruccolo,Richard_Ruccolo,200.0
43340fa8db75f553ed8ee9ea684e8a09,Robert Taylor,Robert_Taylor,200.0
50a42514d14f8fd4f109d09bc94b1aa9,David Pack,David_Pack,200.0
233c219667e550100e326a98221ed5dc,Thomas Reynolds,Thomas_Reynolds,200.0
8df6e102f9041d208ee2afa7cc81bc83,Charles H. Twining,Charles_H._Twining,200.0
e6dd620c0a21926f36ad517b6831bb82,James Stinson,James_Stinson,200.0
f75233ecca17ef4bfbc43b9e1d7e7e4a,Steve Pearce,Steve_Pearce,200.0
cea37dc3bb243695603d7ee64e2ccc54,Melvin E. Thompson,Melvin_E._Thompson,200.0
c5c7879b2f35dd3cf89f2608d97c1ae8,Gerald J. Pappert,Gerald_J._Pappert,200.0
a892066324687a674cd54b8a363efc77,Walter B. Pitkin,Walter_B._Pitkin,200.0
06f6c777c51ebfd9dffbfcc33765942f,Jack Reed,Jack_Reed,200.0
224042ba978d9b824defe484acfa9bc5,Kenan Thompson,Kenan_Thompson,200.0
807c9f6f7bcca790c082c5f9d0ebc65c,Franchot Tone,Franchot_Tone,200.0
9898d9f4b5fb4912c39b9cd01922a0c4,Tiffany,Tiffany,200.0
ad8041d62f7231a11008fbe4220b646f,Jeff Sluman,Jeff_Sluman,200.0
316647b486b99f5f089d34fb07e01581,Jacques Villeneuve,Jacques_Villeneuve,200.0
09d2637cbbe9837b63bc569dfb87b3c9,Sammy Sosa,Sammy_Sosa,200.0
74a806d7ff23b3b464564a3ee888a2fc,Deborah Jeane Palfrey,Deborah_Jeane_Palfrey,200.0
b5106c76dd283a10be761aba771f3596,Charles Taylor,Charles_Taylor,200.0
bdc465538ec9ab55776cc912ab0711d0,Charlize Theron,Charlize_Theron,200.0
4345d1fc8de16114f793c784777c2553,Andrew Ross Sorkin,Andrew_Ross_Sorkin,200.0
2cada857633c0aa75d191140bba1aed0,Nicole W. Piasecki,Nicole_W._Piasecki,404.0
7ec9273f42314d9991203189113dc8e7,Damon Runyon,Damon_Runyon,200.0
41924e4a8bb01ddaaa15cad97db6db81,Kazuhiko Sakamoto,Kazuhiko_Sakamoto,404.0
cfc518822e50c94a77c837bca775bf3b,Edwin Richfield,Edwin_Richfield,200.0
5090e17a6eabf6d066ea847934f4b87c,Shiva Rose,Shiva_Rose,200.0
51e355a0c5fefc04f43fb29e2bfb026d,Gale Sondergaard,Gale_Sondergaard,200.0
818be9708b6f94392b532b04f047cfff,Bob Rae,Bob_Rae,200.0
328a0f26df7ba77268beb388f4ccf7a9,Deborah Tannen,Deborah_Tannen,200.0
03e8ce3327e68254b52f9896f00e78fc,Arthur M. Siskind,Arthur_Siskind,200.0
9b3a7ffcd2a5aa2f6f2a44ab9f161032,Tila Tequila,Tila_Tequila,200.0
c1d9d80764f13d9b31ecd55a38863e57,Leslie Phillips,Leslie_Phillips,200.0
9d1c4b4ca261c8f5ba95e5085ee4ae5a,Paul E. Sullivan,Paul_E._Sullivan,200.0
89a3f4621694827aba1a88060cda6dc9,Lisa Marie Presley,Lisa_Marie_Presley,200.0
6bde8e6da011062fb64412e683d5296d,Wright Patman,Wright_Patman,200.0
0172c74f7737d73197877c009ac405d4,Frank Sesno,Frank_Sesno,200.0
5fa407a27332dfffbbf3d37cb3e68019,Luciano Pavarotti,Luciano_Pavarotti,200.0
0ce96982d68e145c888b50055a72dd68,Alan E. Ross,Rick_Alan_Ross,200.0
b63b44da2dbaa48c00d7f815138b9f8e,David Strickland,David_Strickland,200.0
cf54118103c4b71014051ef40214a088,Michael N. Rosen,Michael_N._Rosen,404.0
c6e1153049155c63f176986d83003a03,Frank Popoff,Frank_Popoff,200.0
345748b96cedcd11aaa5d78e5972a088,Wayne Thiebaud,Wayne_Thiebaud,200.0
ac8baa2c76c25bcb587097073bf3ba51,Wilfrid Voynich,Wilfrid_Voynich,200.0
d11e7f3ede75936cca2a6910578a9f3a,David G. Scholey,David_Scholey,200.0
27de51abc96312adfbb5ec6817956d44,Bryan Uyesugi,Bryan_Uyesugi,404.0
0fc7d710e09e9800699d20f19bae1030,John Price,John_Price,200.0
545497f7ba1e020defe1b9f3adac488d,Erik Rhodes,Erik_Rhodes,200.0
0e3c81ba5c6eac7445806c3569375c4c,Charlotte von Stein,Charlotte_von_Stein,200.0
dc46aff5e3b9c63f84855681f95fe41a,Auguste-Arthur de La Rive,Auguste_Arthur_de_la_Rive,200.0
cdc03a9bfb03d276ee259d97e5dc3b06,Patricia Saiki,Patricia_Saiki,200.0
474f66a032c2be770c23025246db73a0,RJD2,RJD2,200.0
db65da10a5f4bce05c349f4e10916554,John Simon,John_Simon,200.0
c1c8b0937ace805b7666eea848957f6d,John M. Stropki,John_M._Stropki,404.0
dab65b7dc602801f573771b2393a19a5,Pete Pihos,Pete_Pihos,200.0
e0038d6503a2458f9f37735e77b6c266,Alfredo Stroessner,Alfredo_Stroessner,200.0
76e27407743b0e5f98741787620de594,Ayatollah al-Sistani,Ayatollah_al-Sistani,404.0
3713084c5e1fa13d4f571e1d6bdba7ea,Ignazio Silone,Ignazio_Silone,200.0
c753941a0597dc5820460c8859bc41a3,Kent Taylor,Kent_Taylor,200.0
669919dca46ddf5e51affbf659c7975b,Pope Pius II,Pope_Pius_II,200.0
b3acb47b3b62fc60fb6c4f7e49e76bbd,Alvaro Uribe,Alvaro_Uribe,200.0
66582c29cf8beb220dbed5cd0e4c47e7,Aaron Russo,Aaron_Russo,200.0
04e9810bc98df7ccc9a7665fa8d8d06b,James Patterson,James_Patterson,200.0
cc78a6d2d973651b1c950167cca3be32,Rick Roberts,Rick_Roberts,200.0
f3651e3c1f1cf6cadc8079cb33737bb2,Larry Romano,Larry_Romano,200.0
b274c97a51abc6ea7726b81b770a9a21,Morgan Stevens,Morgan_Stevens,200.0
ddafb34f1d54c3c11fcad01bc8442b7a,Chuck Schumer,Chuck_Schumer,200.0
3be1ed568783497aad46a777ed223959,Cicely Tyson,Cicely_Tyson,200.0
6777c8f2f6be67eeb083b3e4d3c136f1,Alexis Simendinger,Alexis_Simendinger,404.0
181a688df257eff78a02ab1da7ca8948,Josephine Premice,Josephine_Premice,200.0
b4595db0ebbb5873991ccbdde7b02ac2,Mary Ann Tighe,Mary_Ann_Tighe,200.0
26fd8df5e328d31796fc3c2dfade7fb6,George J. Stigler,George_J._Stigler,200.0
d79bc2b9406c83dc1f8613984e6586d7,Gunther von Hagens,Gunther_von_Hagens,200.0
527b1166f1fbe2ae0eaf665df0ee8bfd,Wyomia Tyus,Wyomia_Tyus,200.0
eea97d6542c2c6b2d4dfff963d468f48,John Kennedy Toole,John_Kennedy_Toole,200.0
9845e4466f0a518256802ee85c525d72,Carl C. Perkins,Carl_C._Perkins,200.0
ea1dd9d0c1110062f3ef130405ffe371,Anthony Swofford,Anthony_Swofford,200.0
11eeac5782706051707f37d30a83a218,William S. Rosecrans,William_S._Rosecrans,200.0
ff3b11a2f87a0a991ba8d235a20d405c,"Wylie Vale, Jr.","Wylie_Vale,_Jr.",200.0
922344ace024c4423ab695d5100b2848,Ted Stevens,Ted_Stevens,200.0
413dbda5c108c147c1aa0bc6e68662ec,Charles Taylor,Charles_Taylor,200.0
08b1e4f5bdea1ed7c84d4061f7a36f08,David Selby,David_Selby,200.0
e2347a1d0ae224d84dda43333ca58a7d,Amanda Redman,Amanda_Redman,200.0
9d2748475df9d8216836ae7dac73b4de,Pief Panofsky,Pief_Panofsky,200.0
a1de9d6776d05d508c3d25b46a79ca58,Gerard R. Vittecoq,Gerard_R._Vittecoq,404.0
66c39f33b3f5fad3deaf52c37d299ece,Steve Sandvoss,Steve_Sandvoss,200.0
3d53b73c6a784d691d7e87cccbd949fd,Pat Quinn,Pat_Quinn,200.0
46d3477196ecfa647aef6d9894ff8ebd,Jack W. Szostak,Jack_W._Szostak,200.0
99fb15e0c7272dad4394869823e52254,James Ford Rhodes,James_Ford_Rhodes,200.0
